tile_ID,geometry,position
134,"POLYGON ((-77.03894652442925 38.938515015028074, -77.03894652442925 38.94550195432127, -77.02996337158805 38.94550195432127, -77.02996337158805 38.938515015028074, -77.03894652442925 38.938515015028074))","[9, 21]"
135,"POLYGON ((-77.03894652442925 38.94550195432127, -77.03894652442925 38.95248820506855, -77.02996337158805 38.95248820506855, -77.02996337158805 38.94550195432127, -77.03894652442925 38.94550195432127))","[9, 22]"
136,"POLYGON ((-77.03894652442925 38.95248820506855, -77.03894652442925 38.959473767233916, -77.02996337158805 38.959473767233916, -77.02996337158805 38.95248820506855, -77.03894652442925 38.95248820506855))","[9, 23]"
137,"POLYGON ((-77.03894652442925 38.959473767233916, -77.03894652442925 38.96645864078138, -77.02996337158805 38.96645864078138, -77.02996337158805 38.959473767233916, -77.03894652442925 38.959473767233916))","[9, 24]"
138,"POLYGON ((-77.03894652442925 38.96645864078138, -77.03894652442925 38.97344282567505, -77.02996337158805 38.97344282567505, -77.02996337158805 38.96645864078138, -77.03894652442925 38.96645864078138))","[9, 25]"
139,"POLYGON ((-77.03894652442925 38.97344282567505, -77.03894652442925 38.980426321879044, -77.02996337158805 38.980426321879044, -77.02996337158805 38.97344282567505, -77.03894652442925 38.97344282567505))","[9, 26]"
140,"POLYGON ((-77.03894652442925 38.980426321879044, -77.03894652442925 38.987409129357545, -77.02996337158805 38.987409129357545, -77.02996337158805 38.980426321879044, -77.03894652442925 38.980426321879044))","[9, 27]"
141,"POLYGON ((-77.03894652442925 38.987409129357545, -77.03894652442925 38.99439124807475, -77.02996337158805 38.99439124807475, -77.02996337158805 38.987409129357545, -77.03894652442925 38.987409129357545))","[9, 28]"
142,"POLYGON ((-77.02996337158805 38.798631690361624, -77.02996337158805 38.805632392943714, -77.02098021874686 38.805632392943714, -77.02098021874686 38.798631690361624, -77.02996337158805 38.798631690361624))","[10, 1]"
143,"POLYGON ((-77.02996337158805 38.805632392943714, -77.02996337158805 38.812632407709344, -77.02098021874686 38.812632407709344, -77.02098021874686 38.805632392943714, -77.02996337158805 38.805632392943714))","[10, 2]"
144,"POLYGON ((-77.02996337158805 38.812632407709344, -77.02996337158805 38.819631734621595, -77.02098021874686 38.819631734621595, -77.02098021874686 38.812632407709344, -77.02996337158805 38.812632407709344))","[10, 3]"
145,"POLYGON ((-77.02996337158805 38.819631734621595, -77.02996337158805 38.826630373643624, -77.02098021874686 38.826630373643624, -77.02098021874686 38.819631734621595, -77.02996337158805 38.819631734621595))","[10, 4]"
146,"POLYGON ((-77.02996337158805 38.826630373643624, -77.02996337158805 38.833628324738626, -77.02098021874686 38.833628324738626, -77.02098021874686 38.826630373643624, -77.02996337158805 38.826630373643624))","[10, 5]"
147,"POLYGON ((-77.02996337158805 38.833628324738626, -77.02996337158805 38.84062558786984, -77.02098021874686 38.84062558786984, -77.02098021874686 38.833628324738626, -77.02996337158805 38.833628324738626))","[10, 6]"
148,"POLYGON ((-77.02996337158805 38.84062558786984, -77.02996337158805 38.847622163000544, -77.02098021874686 38.847622163000544, -77.02098021874686 38.84062558786984, -77.02996337158805 38.84062558786984))","[10, 7]"
149,"POLYGON ((-77.02996337158805 38.847622163000544, -77.02996337158805 38.85461805009407, -77.02098021874686 38.85461805009407, -77.02098021874686 38.847622163000544, -77.02996337158805 38.847622163000544))","[10, 8]"
150,"POLYGON ((-77.02996337158805 38.85461805009407, -77.02996337158805 38.86161324911378, -77.02098021874686 38.86161324911378, -77.02098021874686 38.85461805009407, -77.02996337158805 38.85461805009407))","[10, 9]"
151,"POLYGON ((-77.02996337158805 38.86161324911378, -77.02996337158805 38.868607760023096, -77.02098021874686 38.868607760023096, -77.02098021874686 38.86161324911378, -77.02996337158805 38.86161324911378))","[10, 10]"
152,"POLYGON ((-77.02996337158805 38.868607760023096, -77.02996337158805 38.875601582785485, -77.02098021874686 38.875601582785485, -77.02098021874686 38.868607760023096, -77.02996337158805 38.868607760023096))","[10, 11]"
153,"POLYGON ((-77.02996337158805 38.875601582785485, -77.02996337158805 38.88259471736445, -77.02098021874686 38.88259471736445, -77.02098021874686 38.875601582785485, -77.02996337158805 38.875601582785485))","[10, 12]"
154,"POLYGON ((-77.02996337158805 38.88259471736445, -77.02996337158805 38.88958716372352, -77.02098021874686 38.88958716372352, -77.02098021874686 38.88259471736445, -77.02996337158805 38.88259471736445))","[10, 13]"
155,"POLYGON ((-77.02996337158805 38.88958716372352, -77.02996337158805 38.89657892182632, -77.02098021874686 38.89657892182632, -77.02098021874686 38.88958716372352, -77.02996337158805 38.88958716372352))","[10, 14]"
156,"POLYGON ((-77.02996337158805 38.89657892182632, -77.02996337158805 38.90356999163647, -77.02098021874686 38.90356999163647, -77.02098021874686 38.89657892182632, -77.02996337158805 38.89657892182632))","[10, 15]"
157,"POLYGON ((-77.02996337158805 38.90356999163647, -77.02996337158805 38.91056037311766, -77.02098021874686 38.91056037311766, -77.02098021874686 38.90356999163647, -77.02996337158805 38.90356999163647))","[10, 16]"
158,"POLYGON ((-77.02996337158805 38.91056037311766, -77.02996337158805 38.917550066233616, -77.02098021874686 38.917550066233616, -77.02098021874686 38.91056037311766, -77.02996337158805 38.91056037311766))","[10, 17]"
159,"POLYGON ((-77.02996337158805 38.917550066233616, -77.02996337158805 38.92453907094813, -77.02098021874686 38.92453907094813, -77.02098021874686 38.917550066233616, -77.02996337158805 38.917550066233616))","[10, 18]"
160,"POLYGON ((-77.02996337158805 38.92453907094813, -77.02996337158805 38.93152738722498, -77.02098021874686 38.93152738722498, -77.02098021874686 38.92453907094813, -77.02996337158805 38.92453907094813))","[10, 19]"
161,"POLYGON ((-77.02996337158805 38.93152738722498, -77.02996337158805 38.938515015028074, -77.02098021874686 38.938515015028074, -77.02098021874686 38.93152738722498, -77.02996337158805 38.93152738722498))","[10, 20]"
162,"POLYGON ((-77.02996337158805 38.938515015028074, -77.02996337158805 38.94550195432127, -77.02098021874686 38.94550195432127, -77.02098021874686 38.938515015028074, -77.02996337158805 38.938515015028074))","[10, 21]"
163,"POLYGON ((-77.02996337158805 38.94550195432127, -77.02996337158805 38.95248820506855, -77.02098021874686 38.95248820506855, -77.02098021874686 38.94550195432127, -77.02996337158805 38.94550195432127))","[10, 22]"
164,"POLYGON ((-77.02996337158805 38.95248820506855, -77.02996337158805 38.959473767233916, -77.02098021874686 38.959473767233916, -77.02098021874686 38.95248820506855, -77.02996337158805 38.95248820506855))","[10, 23]"
165,"POLYGON ((-77.02996337158805 38.959473767233916, -77.02996337158805 38.96645864078138, -77.02098021874686 38.96645864078138, -77.02098021874686 38.959473767233916, -77.02996337158805 38.959473767233916))","[10, 24]"
166,"POLYGON ((-77.02996337158805 38.96645864078138, -77.02996337158805 38.97344282567505, -77.02098021874686 38.97344282567505, -77.02098021874686 38.96645864078138, -77.02996337158805 38.96645864078138))","[10, 25]"
167,"POLYGON ((-77.02996337158805 38.97344282567505, -77.02996337158805 38.980426321879044, -77.02098021874686 38.980426321879044, -77.02098021874686 38.97344282567505, -77.02996337158805 38.97344282567505))","[10, 26]"
168,"POLYGON ((-77.02996337158805 38.980426321879044, -77.02996337158805 38.987409129357545, -77.02098021874686 38.987409129357545, -77.02098021874686 38.980426321879044, -77.02996337158805 38.980426321879044))","[10, 27]"
169,"POLYGON ((-77.02098021874686 38.805632392943714, -77.02098021874686 38.812632407709344, -77.01199706590566 38.812632407709344, -77.01199706590566 38.805632392943714, -77.02098021874686 38.805632392943714))","[11, 2]"
170,"POLYGON ((-77.02098021874686 38.812632407709344, -77.02098021874686 38.819631734621595, -77.01199706590566 38.819631734621595, -77.01199706590566 38.812632407709344, -77.02098021874686 38.812632407709344))","[11, 3]"
171,"POLYGON ((-77.02098021874686 38.819631734621595, -77.02098021874686 38.826630373643624, -77.01199706590566 38.826630373643624, -77.01199706590566 38.819631734621595, -77.02098021874686 38.819631734621595))","[11, 4]"
172,"POLYGON ((-77.02098021874686 38.826630373643624, -77.02098021874686 38.833628324738626, -77.01199706590566 38.833628324738626, -77.01199706590566 38.826630373643624, -77.02098021874686 38.826630373643624))","[11, 5]"
173,"POLYGON ((-77.02098021874686 38.833628324738626, -77.02098021874686 38.84062558786984, -77.01199706590566 38.84062558786984, -77.01199706590566 38.833628324738626, -77.02098021874686 38.833628324738626))","[11, 6]"
174,"POLYGON ((-77.02098021874686 38.84062558786984, -77.02098021874686 38.847622163000544, -77.01199706590566 38.847622163000544, -77.01199706590566 38.84062558786984, -77.02098021874686 38.84062558786984))","[11, 7]"
175,"POLYGON ((-77.02098021874686 38.847622163000544, -77.02098021874686 38.85461805009407, -77.01199706590566 38.85461805009407, -77.01199706590566 38.847622163000544, -77.02098021874686 38.847622163000544))","[11, 8]"
176,"POLYGON ((-77.02098021874686 38.85461805009407, -77.02098021874686 38.86161324911378, -77.01199706590566 38.86161324911378, -77.01199706590566 38.85461805009407, -77.02098021874686 38.85461805009407))","[11, 9]"
177,"POLYGON ((-77.02098021874686 38.86161324911378, -77.02098021874686 38.868607760023096, -77.01199706590566 38.868607760023096, -77.01199706590566 38.86161324911378, -77.02098021874686 38.86161324911378))","[11, 10]"
178,"POLYGON ((-77.02098021874686 38.868607760023096, -77.02098021874686 38.875601582785485, -77.01199706590566 38.875601582785485, -77.01199706590566 38.868607760023096, -77.02098021874686 38.868607760023096))","[11, 11]"
179,"POLYGON ((-77.02098021874686 38.875601582785485, -77.02098021874686 38.88259471736445, -77.01199706590566 38.88259471736445, -77.01199706590566 38.875601582785485, -77.02098021874686 38.875601582785485))","[11, 12]"
180,"POLYGON ((-77.02098021874686 38.88259471736445, -77.02098021874686 38.88958716372352, -77.01199706590566 38.88958716372352, -77.01199706590566 38.88259471736445, -77.02098021874686 38.88259471736445))","[11, 13]"
181,"POLYGON ((-77.02098021874686 38.88958716372352, -77.02098021874686 38.89657892182632, -77.01199706590566 38.89657892182632, -77.01199706590566 38.88958716372352, -77.02098021874686 38.88958716372352))","[11, 14]"
182,"POLYGON ((-77.02098021874686 38.89657892182632, -77.02098021874686 38.90356999163647, -77.01199706590566 38.90356999163647, -77.01199706590566 38.89657892182632, -77.02098021874686 38.89657892182632))","[11, 15]"
183,"POLYGON ((-77.02098021874686 38.90356999163647, -77.02098021874686 38.91056037311766, -77.01199706590566 38.91056037311766, -77.01199706590566 38.90356999163647, -77.02098021874686 38.90356999163647))","[11, 16]"
184,"POLYGON ((-77.02098021874686 38.91056037311766, -77.02098021874686 38.917550066233616, -77.01199706590566 38.917550066233616, -77.01199706590566 38.91056037311766, -77.02098021874686 38.91056037311766))","[11, 17]"
185,"POLYGON ((-77.02098021874686 38.917550066233616, -77.02098021874686 38.92453907094813, -77.01199706590566 38.92453907094813, -77.01199706590566 38.917550066233616, -77.02098021874686 38.917550066233616))","[11, 18]"
186,"POLYGON ((-77.02098021874686 38.92453907094813, -77.02098021874686 38.93152738722498, -77.01199706590566 38.93152738722498, -77.01199706590566 38.92453907094813, -77.02098021874686 38.92453907094813))","[11, 19]"
187,"POLYGON ((-77.02098021874686 38.93152738722498, -77.02098021874686 38.938515015028074, -77.01199706590566 38.938515015028074, -77.01199706590566 38.93152738722498, -77.02098021874686 38.93152738722498))","[11, 20]"
188,"POLYGON ((-77.02098021874686 38.938515015028074, -77.02098021874686 38.94550195432127, -77.01199706590566 38.94550195432127, -77.01199706590566 38.938515015028074, -77.02098021874686 38.938515015028074))","[11, 21]"
189,"POLYGON ((-77.02098021874686 38.94550195432127, -77.02098021874686 38.95248820506855, -77.01199706590566 38.95248820506855, -77.01199706590566 38.94550195432127, -77.02098021874686 38.94550195432127))","[11, 22]"
190,"POLYGON ((-77.02098021874686 38.95248820506855, -77.02098021874686 38.959473767233916, -77.01199706590566 38.959473767233916, -77.01199706590566 38.95248820506855, -77.02098021874686 38.95248820506855))","[11, 23]"
191,"POLYGON ((-77.02098021874686 38.959473767233916, -77.02098021874686 38.96645864078138, -77.01199706590566 38.96645864078138, -77.01199706590566 38.959473767233916, -77.02098021874686 38.959473767233916))","[11, 24]"
192,"POLYGON ((-77.02098021874686 38.96645864078138, -77.02098021874686 38.97344282567505, -77.01199706590566 38.97344282567505, -77.01199706590566 38.96645864078138, -77.02098021874686 38.96645864078138))","[11, 25]"
193,"POLYGON ((-77.02098021874686 38.97344282567505, -77.02098021874686 38.980426321879044, -77.01199706590566 38.980426321879044, -77.01199706590566 38.97344282567505, -77.02098021874686 38.97344282567505))","[11, 26]"
194,"POLYGON ((-77.01199706590566 38.812632407709344, -77.01199706590566 38.819631734621595, -77.00301391306446 38.819631734621595, -77.00301391306446 38.812632407709344, -77.01199706590566 38.812632407709344))","[12, 3]"
195,"POLYGON ((-77.01199706590566 38.819631734621595, -77.01199706590566 38.826630373643624, -77.00301391306446 38.826630373643624, -77.00301391306446 38.819631734621595, -77.01199706590566 38.819631734621595))","[12, 4]"
196,"POLYGON ((-77.01199706590566 38.826630373643624, -77.01199706590566 38.833628324738626, -77.00301391306446 38.833628324738626, -77.00301391306446 38.826630373643624, -77.01199706590566 38.826630373643624))","[12, 5]"
197,"POLYGON ((-77.01199706590566 38.833628324738626, -77.01199706590566 38.84062558786984, -77.00301391306446 38.84062558786984, -77.00301391306446 38.833628324738626, -77.01199706590566 38.833628324738626))","[12, 6]"
198,"POLYGON ((-77.01199706590566 38.84062558786984, -77.01199706590566 38.847622163000544, -77.00301391306446 38.847622163000544, -77.00301391306446 38.84062558786984, -77.01199706590566 38.84062558786984))","[12, 7]"
199,"POLYGON ((-77.01199706590566 38.847622163000544, -77.01199706590566 38.85461805009407, -77.00301391306446 38.85461805009407, -77.00301391306446 38.847622163000544, -77.01199706590566 38.847622163000544))","[12, 8]"
200,"POLYGON ((-77.01199706590566 38.85461805009407, -77.01199706590566 38.86161324911378, -77.00301391306446 38.86161324911378, -77.00301391306446 38.85461805009407, -77.01199706590566 38.85461805009407))","[12, 9]"
201,"POLYGON ((-77.01199706590566 38.86161324911378, -77.01199706590566 38.868607760023096, -77.00301391306446 38.868607760023096, -77.00301391306446 38.86161324911378, -77.01199706590566 38.86161324911378))","[12, 10]"
202,"POLYGON ((-77.01199706590566 38.868607760023096, -77.01199706590566 38.875601582785485, -77.00301391306446 38.875601582785485, -77.00301391306446 38.868607760023096, -77.01199706590566 38.868607760023096))","[12, 11]"
203,"POLYGON ((-77.01199706590566 38.875601582785485, -77.01199706590566 38.88259471736445, -77.00301391306446 38.88259471736445, -77.00301391306446 38.875601582785485, -77.01199706590566 38.875601582785485))","[12, 12]"
204,"POLYGON ((-77.01199706590566 38.88259471736445, -77.01199706590566 38.88958716372352, -77.00301391306446 38.88958716372352, -77.00301391306446 38.88259471736445, -77.01199706590566 38.88259471736445))","[12, 13]"
205,"POLYGON ((-77.01199706590566 38.88958716372352, -77.01199706590566 38.89657892182632, -77.00301391306446 38.89657892182632, -77.00301391306446 38.88958716372352, -77.01199706590566 38.88958716372352))","[12, 14]"
206,"POLYGON ((-77.01199706590566 38.89657892182632, -77.01199706590566 38.90356999163647, -77.00301391306446 38.90356999163647, -77.00301391306446 38.89657892182632, -77.01199706590566 38.89657892182632))","[12, 15]"
207,"POLYGON ((-77.01199706590566 38.90356999163647, -77.01199706590566 38.91056037311766, -77.00301391306446 38.91056037311766, -77.00301391306446 38.90356999163647, -77.01199706590566 38.90356999163647))","[12, 16]"
208,"POLYGON ((-77.01199706590566 38.91056037311766, -77.01199706590566 38.917550066233616, -77.00301391306446 38.917550066233616, -77.00301391306446 38.91056037311766, -77.01199706590566 38.91056037311766))","[12, 17]"
209,"POLYGON ((-77.01199706590566 38.917550066233616, -77.01199706590566 38.92453907094813, -77.00301391306446 38.92453907094813, -77.00301391306446 38.917550066233616, -77.01199706590566 38.917550066233616))","[12, 18]"
210,"POLYGON ((-77.01199706590566 38.92453907094813, -77.01199706590566 38.93152738722498, -77.00301391306446 38.93152738722498, -77.00301391306446 38.92453907094813, -77.01199706590566 38.92453907094813))","[12, 19]"
211,"POLYGON ((-77.01199706590566 38.93152738722498, -77.01199706590566 38.938515015028074, -77.00301391306446 38.938515015028074, -77.00301391306446 38.93152738722498, -77.01199706590566 38.93152738722498))","[12, 20]"
212,"POLYGON ((-77.01199706590566 38.938515015028074, -77.01199706590566 38.94550195432127, -77.00301391306446 38.94550195432127, -77.00301391306446 38.938515015028074, -77.01199706590566 38.938515015028074))","[12, 21]"
213,"POLYGON ((-77.01199706590566 38.94550195432127, -77.01199706590566 38.95248820506855, -77.00301391306446 38.95248820506855, -77.00301391306446 38.94550195432127, -77.01199706590566 38.94550195432127))","[12, 22]"
214,"POLYGON ((-77.01199706590566 38.95248820506855, -77.01199706590566 38.959473767233916, -77.00301391306446 38.959473767233916, -77.00301391306446 38.95248820506855, -77.01199706590566 38.95248820506855))","[12, 23]"
215,"POLYGON ((-77.01199706590566 38.959473767233916, -77.01199706590566 38.96645864078138, -77.00301391306446 38.96645864078138, -77.00301391306446 38.959473767233916, -77.01199706590566 38.959473767233916))","[12, 24]"
216,"POLYGON ((-77.01199706590566 38.96645864078138, -77.01199706590566 38.97344282567505, -77.00301391306446 38.97344282567505, -77.00301391306446 38.96645864078138, -77.01199706590566 38.96645864078138))","[12, 25]"
217,"POLYGON ((-77.00301391306446 38.819631734621595, -77.00301391306446 38.826630373643624, -76.99403076022327 38.826630373643624, -76.99403076022327 38.819631734621595, -77.00301391306446 38.819631734621595))","[13, 4]"
218,"POLYGON ((-77.00301391306446 38.826630373643624, -77.00301391306446 38.833628324738626, -76.99403076022327 38.833628324738626, -76.99403076022327 38.826630373643624, -77.00301391306446 38.826630373643624))","[13, 5]"
219,"POLYGON ((-77.00301391306446 38.833628324738626, -77.00301391306446 38.84062558786984, -76.99403076022327 38.84062558786984, -76.99403076022327 38.833628324738626, -77.00301391306446 38.833628324738626))","[13, 6]"
220,"POLYGON ((-77.00301391306446 38.84062558786984, -77.00301391306446 38.847622163000544, -76.99403076022327 38.847622163000544, -76.99403076022327 38.84062558786984, -77.00301391306446 38.84062558786984))","[13, 7]"
221,"POLYGON ((-77.00301391306446 38.847622163000544, -77.00301391306446 38.85461805009407, -76.99403076022327 38.85461805009407, -76.99403076022327 38.847622163000544, -77.00301391306446 38.847622163000544))","[13, 8]"
222,"POLYGON ((-77.00301391306446 38.85461805009407, -77.00301391306446 38.86161324911378, -76.99403076022327 38.86161324911378, -76.99403076022327 38.85461805009407, -77.00301391306446 38.85461805009407))","[13, 9]"
223,"POLYGON ((-77.00301391306446 38.86161324911378, -77.00301391306446 38.868607760023096, -76.99403076022327 38.868607760023096, -76.99403076022327 38.86161324911378, -77.00301391306446 38.86161324911378))","[13, 10]"
224,"POLYGON ((-77.00301391306446 38.868607760023096, -77.00301391306446 38.875601582785485, -76.99403076022327 38.875601582785485, -76.99403076022327 38.868607760023096, -77.00301391306446 38.868607760023096))","[13, 11]"
225,"POLYGON ((-77.00301391306446 38.875601582785485, -77.00301391306446 38.88259471736445, -76.99403076022327 38.88259471736445, -76.99403076022327 38.875601582785485, -77.00301391306446 38.875601582785485))","[13, 12]"
226,"POLYGON ((-77.00301391306446 38.88259471736445, -77.00301391306446 38.88958716372352, -76.99403076022327 38.88958716372352, -76.99403076022327 38.88259471736445, -77.00301391306446 38.88259471736445))","[13, 13]"
227,"POLYGON ((-77.00301391306446 38.88958716372352, -77.00301391306446 38.89657892182632, -76.99403076022327 38.89657892182632, -76.99403076022327 38.88958716372352, -77.00301391306446 38.88958716372352))","[13, 14]"
228,"POLYGON ((-77.00301391306446 38.89657892182632, -77.00301391306446 38.90356999163647, -76.99403076022327 38.90356999163647, -76.99403076022327 38.89657892182632, -77.00301391306446 38.89657892182632))","[13, 15]"
229,"POLYGON ((-77.00301391306446 38.90356999163647, -77.00301391306446 38.91056037311766, -76.99403076022327 38.91056037311766, -76.99403076022327 38.90356999163647, -77.00301391306446 38.90356999163647))","[13, 16]"
230,"POLYGON ((-77.00301391306446 38.91056037311766, -77.00301391306446 38.917550066233616, -76.99403076022327 38.917550066233616, -76.99403076022327 38.91056037311766, -77.00301391306446 38.91056037311766))","[13, 17]"
231,"POLYGON ((-77.00301391306446 38.917550066233616, -77.00301391306446 38.92453907094813, -76.99403076022327 38.92453907094813, -76.99403076022327 38.917550066233616, -77.00301391306446 38.917550066233616))","[13, 18]"
232,"POLYGON ((-77.00301391306446 38.92453907094813, -77.00301391306446 38.93152738722498, -76.99403076022327 38.93152738722498, -76.99403076022327 38.92453907094813, -77.00301391306446 38.92453907094813))","[13, 19]"
233,"POLYGON ((-77.00301391306446 38.93152738722498, -77.00301391306446 38.938515015028074, -76.99403076022327 38.938515015028074, -76.99403076022327 38.93152738722498, -77.00301391306446 38.93152738722498))","[13, 20]"
234,"POLYGON ((-77.00301391306446 38.938515015028074, -77.00301391306446 38.94550195432127, -76.99403076022327 38.94550195432127, -76.99403076022327 38.938515015028074, -77.00301391306446 38.938515015028074))","[13, 21]"
235,"POLYGON ((-77.00301391306446 38.94550195432127, -77.00301391306446 38.95248820506855, -76.99403076022327 38.95248820506855, -76.99403076022327 38.94550195432127, -77.00301391306446 38.94550195432127))","[13, 22]"
236,"POLYGON ((-77.00301391306446 38.95248820506855, -77.00301391306446 38.959473767233916, -76.99403076022327 38.959473767233916, -76.99403076022327 38.95248820506855, -77.00301391306446 38.95248820506855))","[13, 23]"
237,"POLYGON ((-77.00301391306446 38.959473767233916, -77.00301391306446 38.96645864078138, -76.99403076022327 38.96645864078138, -76.99403076022327 38.959473767233916, -77.00301391306446 38.959473767233916))","[13, 24]"
238,"POLYGON ((-76.99403076022327 38.826630373643624, -76.99403076022327 38.833628324738626, -76.98504760738209 38.833628324738626, -76.98504760738209 38.826630373643624, -76.99403076022327 38.826630373643624))","[14, 5]"
239,"POLYGON ((-76.99403076022327 38.833628324738626, -76.99403076022327 38.84062558786984, -76.98504760738209 38.84062558786984, -76.98504760738209 38.833628324738626, -76.99403076022327 38.833628324738626))","[14, 6]"
240,"POLYGON ((-76.99403076022327 38.84062558786984, -76.99403076022327 38.847622163000544, -76.98504760738209 38.847622163000544, -76.98504760738209 38.84062558786984, -76.99403076022327 38.84062558786984))","[14, 7]"
241,"POLYGON ((-76.99403076022327 38.847622163000544, -76.99403076022327 38.85461805009407, -76.98504760738209 38.85461805009407, -76.98504760738209 38.847622163000544, -76.99403076022327 38.847622163000544))","[14, 8]"
242,"POLYGON ((-76.99403076022327 38.85461805009407, -76.99403076022327 38.86161324911378, -76.98504760738209 38.86161324911378, -76.98504760738209 38.85461805009407, -76.99403076022327 38.85461805009407))","[14, 9]"
243,"POLYGON ((-76.99403076022327 38.86161324911378, -76.99403076022327 38.868607760023096, -76.98504760738209 38.868607760023096, -76.98504760738209 38.86161324911378, -76.99403076022327 38.86161324911378))","[14, 10]"
244,"POLYGON ((-76.99403076022327 38.868607760023096, -76.99403076022327 38.875601582785485, -76.98504760738209 38.875601582785485, -76.98504760738209 38.868607760023096, -76.99403076022327 38.868607760023096))","[14, 11]"
245,"POLYGON ((-76.99403076022327 38.875601582785485, -76.99403076022327 38.88259471736445, -76.98504760738209 38.88259471736445, -76.98504760738209 38.875601582785485, -76.99403076022327 38.875601582785485))","[14, 12]"
246,"POLYGON ((-76.99403076022327 38.88259471736445, -76.99403076022327 38.88958716372352, -76.98504760738209 38.88958716372352, -76.98504760738209 38.88259471736445, -76.99403076022327 38.88259471736445))","[14, 13]"
247,"POLYGON ((-76.99403076022327 38.88958716372352, -76.99403076022327 38.89657892182632, -76.98504760738209 38.89657892182632, -76.98504760738209 38.88958716372352, -76.99403076022327 38.88958716372352))","[14, 14]"
248,"POLYGON ((-76.99403076022327 38.89657892182632, -76.99403076022327 38.90356999163647, -76.98504760738209 38.90356999163647, -76.98504760738209 38.89657892182632, -76.99403076022327 38.89657892182632))","[14, 15]"
249,"POLYGON ((-76.99403076022327 38.90356999163647, -76.99403076022327 38.91056037311766, -76.98504760738209 38.91056037311766, -76.98504760738209 38.90356999163647, -76.99403076022327 38.90356999163647))","[14, 16]"
250,"POLYGON ((-76.99403076022327 38.91056037311766, -76.99403076022327 38.917550066233616, -76.98504760738209 38.917550066233616, -76.98504760738209 38.91056037311766, -76.99403076022327 38.91056037311766))","[14, 17]"
251,"POLYGON ((-76.99403076022327 38.917550066233616, -76.99403076022327 38.92453907094813, -76.98504760738209 38.92453907094813, -76.98504760738209 38.917550066233616, -76.99403076022327 38.917550066233616))","[14, 18]"
252,"POLYGON ((-76.99403076022327 38.92453907094813, -76.99403076022327 38.93152738722498, -76.98504760738209 38.93152738722498, -76.98504760738209 38.92453907094813, -76.99403076022327 38.92453907094813))","[14, 19]"
253,"POLYGON ((-76.99403076022327 38.93152738722498, -76.99403076022327 38.938515015028074, -76.98504760738209 38.938515015028074, -76.98504760738209 38.93152738722498, -76.99403076022327 38.93152738722498))","[14, 20]"
254,"POLYGON ((-76.99403076022327 38.938515015028074, -76.99403076022327 38.94550195432127, -76.98504760738209 38.94550195432127, -76.98504760738209 38.938515015028074, -76.99403076022327 38.938515015028074))","[14, 21]"
255,"POLYGON ((-76.99403076022327 38.94550195432127, -76.99403076022327 38.95248820506855, -76.98504760738209 38.95248820506855, -76.98504760738209 38.94550195432127, -76.99403076022327 38.94550195432127))","[14, 22]"
256,"POLYGON ((-76.99403076022327 38.95248820506855, -76.99403076022327 38.959473767233916, -76.98504760738209 38.959473767233916, -76.98504760738209 38.95248820506855, -76.99403076022327 38.95248820506855))","[14, 23]"
257,"POLYGON ((-76.98504760738209 38.833628324738626, -76.98504760738209 38.84062558786984, -76.97606445454089 38.84062558786984, -76.97606445454089 38.833628324738626, -76.98504760738209 38.833628324738626))","[15, 6]"
258,"POLYGON ((-76.98504760738209 38.84062558786984, -76.98504760738209 38.847622163000544, -76.97606445454089 38.847622163000544, -76.97606445454089 38.84062558786984, -76.98504760738209 38.84062558786984))","[15, 7]"
259,"POLYGON ((-76.98504760738209 38.847622163000544, -76.98504760738209 38.85461805009407, -76.97606445454089 38.85461805009407, -76.97606445454089 38.847622163000544, -76.98504760738209 38.847622163000544))","[15, 8]"
260,"POLYGON ((-76.98504760738209 38.85461805009407, -76.98504760738209 38.86161324911378, -76.97606445454089 38.86161324911378, -76.97606445454089 38.85461805009407, -76.98504760738209 38.85461805009407))","[15, 9]"
261,"POLYGON ((-76.98504760738209 38.86161324911378, -76.98504760738209 38.868607760023096, -76.97606445454089 38.868607760023096, -76.97606445454089 38.86161324911378, -76.98504760738209 38.86161324911378))","[15, 10]"
262,"POLYGON ((-76.98504760738209 38.868607760023096, -76.98504760738209 38.875601582785485, -76.97606445454089 38.875601582785485, -76.97606445454089 38.868607760023096, -76.98504760738209 38.868607760023096))","[15, 11]"
263,"POLYGON ((-76.98504760738209 38.875601582785485, -76.98504760738209 38.88259471736445, -76.97606445454089 38.88259471736445, -76.97606445454089 38.875601582785485, -76.98504760738209 38.875601582785485))","[15, 12]"
264,"POLYGON ((-76.98504760738209 38.88259471736445, -76.98504760738209 38.88958716372352, -76.97606445454089 38.88958716372352, -76.97606445454089 38.88259471736445, -76.98504760738209 38.88259471736445))","[15, 13]"
265,"POLYGON ((-76.98504760738209 38.88958716372352, -76.98504760738209 38.89657892182632, -76.97606445454089 38.89657892182632, -76.97606445454089 38.88958716372352, -76.98504760738209 38.88958716372352))","[15, 14]"
266,"POLYGON ((-76.98504760738209 38.89657892182632, -76.98504760738209 38.90356999163647, -76.97606445454089 38.90356999163647, -76.97606445454089 38.89657892182632, -76.98504760738209 38.89657892182632))","[15, 15]"
267,"POLYGON ((-76.98504760738209 38.90356999163647, -76.98504760738209 38.91056037311766, -76.97606445454089 38.91056037311766, -76.97606445454089 38.90356999163647, -76.98504760738209 38.90356999163647))","[15, 16]"
